run_id,entity_type,entity_id,check_name,status,details,extract_date
20260408T065127Z,article,21632cd47e7f1c50,article_identity_complete,PASS,Ucapan Jay Idzes Jadi Sorotan Media Bulgaria usai Timnas Indonesia Gagal Juara FIFA Series 2026 - tvOneNews,2026-04-08T06:52:05Z
20260408T065127Z,article,63b2ce25e11d6ce0,article_identity_complete,PASS,"Lini Belakang Timnas Indonesia Tambah Sangar, Jay Idzes Akan Duet dengan Elkan Baggott di FIFA Series 2026 - Bola.com",2026-04-08T06:52:05Z
20260408T065127Z,article,1b331acabfcb8f7a,article_identity_complete,PASS,"Timnas Indonesia Takluk 0-1 dari Bulgaria di Final FIFA Series 2026, Ini Kata Jay Idzes - SinPo.id",2026-04-08T06:52:05Z
20260408T065127Z,article,7021ffa6020a93ad,article_identity_complete,PASS,Jay Idzes Ungkap Kebahagiaan Kembali Perkuat Timnas Indonesia - readers.id,2026-04-08T06:52:05Z
20260408T065127Z,article,c4f77acc4a10b99d,article_identity_complete,PASS,"Dominasi Tanpa Hasil, Jay Idzes Beberkan Sisi Positif Timnas Indonesia Usai Keok dari Bulgaria di FIFA Series 2026 - Bola.com",2026-04-08T06:52:05Z
20260408T065127Z,article,7524c16e4669654a,article_identity_complete,PASS,Jay Idzes Kagum Cara John Herdman PDKT ke Pemain Timnas Indonesia - CNN Indonesia,2026-04-08T06:52:05Z
20260408T065127Z,article,bac6ca2c876992a1,article_identity_complete,PASS,"Jay Idzes Akhirnya Jujur, Usai Timnas Indonesia Gagal di Final FIFA Series 2026: Kami Kehilangan Mimpi untuk ke Piala Dunia 2026 - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,4eacf6482ea6e534,article_identity_complete,PASS,Pidato Jay Idzes Usai Timnas Indonesia Kalah di Final FIFA Series 2026 - bola.kompas.com,2026-04-08T06:52:05Z
20260408T065127Z,article,46f0895d8a4ad650,article_identity_complete,PASS,"Kiprah Pemain Timnas Indonesia di Eropa Tadi Malam: Jay Idzes Tumbang, Calvin Verdonk Menang Bersama Lille - Bola.com",2026-04-08T06:52:05Z
20260408T065127Z,article,d03e5a625be942fd,article_identity_complete,PASS,"Perang di Timur Tengah, Jay Idzes Cs 'Mudik' Lewat Mana? - detiksport",2026-04-08T06:52:05Z
